topicId,level,lesson,english,italian,issueType
"docker-k8s",0,"dk_containers_1","Container","Container (contenitore)",fake-translation
"docker-k8s",0,"dk_containers_1","Namespace","Namespace (spazio dei nomi)",fake-translation
"docker-k8s",0,"dk_containers_1","Portability","Portabilità",near-identical-translation
"docker-k8s",0,"dk_containers_2","Kernel","Kernel (nucleo)",fake-translation
"docker-k8s",0,"dk_containers_2","Density","Densità",near-identical-translation
"docker-k8s",2,"dk_dockerfile_2","Layer","Layer (strato)",fake-translation
"docker-k8s",2,"dk_dockerfile_4","Pinning","Pinning (fissaggio versione)",fake-translation
"docker-k8s",3,"dk_dockerfile_adv_4","Best Practice","Best practice (buona pratica)",fake-translation
"docker-k8s",3,"dk_dockerfile_adv_4","Reproducibility","Riproducibilità",near-identical-translation
"docker-k8s",4,"dk_network_4","Hostname","Hostname (nome host)",fake-translation
"docker-k8s",5,"dk_volumes_3","Hot Reload","Hot reload (ricarica a caldo)",fake-translation
"docker-k8s",6,"dk_compose_4","Profile","Profilo",near-identical-translation
"docker-k8s",7,"dk_compose_adv_1","interval","Intervallo",near-identical-translation
"docker-k8s",7,"dk_compose_adv_2","mem_limit (legacy)","mem_limit legacy",identical-translation
"docker-k8s",7,"dk_compose_adv_3","Secret","Secret (segreto)",fake-translation
"docker-k8s",7,"dk_compose_adv_3","Mount Secret","Monta secret",near-identical-translation
"docker-k8s",7,"dk_compose_adv_4","replicas","Repliche",near-identical-translation
"docker-k8s",8,"dk_registry_1","Harbor","Harbor (registry open source CNCF)",fake-translation
"docker-k8s",8,"dk_registry_1","Quay","Quay (registry Red Hat)",fake-translation
"docker-k8s",8,"dk_registry_2","Multi-Architecture","Multi-architettura",near-identical-translation
"docker-k8s",8,"dk_registry_3","Cosign","Cosign (firma di immagini container)",fake-translation
"docker-k8s",8,"dk_registry_3","Sigstore","Infrastruttura di firma open source per artefatti (Sigstore)",tautological-example
"docker-k8s",8,"dk_registry_3","Notary","Servizio di firma artefatti Docker (Notary)",tautological-example
"docker-k8s",8,"dk_registry_3","SBOM","SBOM (Software Bill of Materials)",fake-translation
"docker-k8s",8,"dk_registry_3","Provenance","Provenance (provenienza)",fake-translation
"docker-k8s",8,"dk_registry_4","GitLab CI","Sistema CI di GitLab (GitLab CI)",tautological-example
"docker-k8s",8,"dk_registry_4","Kaniko","Builder di immagini container senza daemon (Kaniko)",tautological-example
"docker-k8s",9,"dk_security_2","Syscall","Syscall (chiamata di sistema)",fake-translation
"docker-k8s",9,"dk_security_2","unconfined","unconfined (senza confinamento)",fake-translation
"docker-k8s",9,"dk_security_3","Trivy","Trivy (scanner di vulnerabilità)",fake-translation
"docker-k8s",9,"dk_security_3","Snyk","Snyk (piattaforma sicurezza dipendenze)",tautological-example
"docker-k8s",9,"dk_security_3","Snyk","Snyk (piattaforma sicurezza dipendenze)",fake-translation
"docker-k8s",9,"dk_security_3","Grype","Grype (scanner di vulnerabilità immagini)",tautological-example
"docker-k8s",9,"dk_security_3","Grype","Grype (scanner di vulnerabilità immagini)",fake-translation
"docker-k8s",9,"dk_security_3","False Positive","Falso positivo",near-identical-translation
"docker-k8s",9,"dk_security_4","Falco","Falco (rilevatore eventi runtime cloud-native)",tautological-example
"docker-k8s",9,"dk_security_4","Falco","Falco (rilevatore eventi runtime cloud-native)",fake-translation
"docker-k8s",9,"dk_security_4","Runtime Threat Detection","Rilevamento minacce a runtime",tautological-example
