topicId,level,lesson,english,italian,issueType
"rust",0,"rust_foundations_1","Variable","Variabile",near-identical-translation
"rust",0,"rust_foundations_1","Variable","Variabile",trivial-example
"rust",0,"rust_foundations_1","Mutable","Mutabile",near-identical-translation
"rust",0,"rust_foundations_1","Mutable","Mutabile",trivial-example
"rust",0,"rust_foundations_1","Immutable","Immutabile",near-identical-translation
"rust",0,"rust_foundations_1","Function","Funzione",trivial-example
"rust",0,"rust_foundations_1","Main Function","Funzione main",trivial-example
"rust",0,"rust_foundations_1","Expression","Espressione",near-identical-translation
"rust",0,"rust_foundations_1","Expression","Espressione",trivial-example
"rust",0,"rust_foundations_2","Crate","Pacchetto Rust (crate)",trivial-example
"rust",0,"rust_foundations_2","Cargo New","Crea nuovo progetto (cargo new)",trivial-example
"rust",0,"rust_foundations_2","Cargo Build","Compila il progetto (cargo build)",tautological-example
"rust",0,"rust_foundations_2","Cargo Build","Compila il progetto (cargo build)",trivial-example
"rust",0,"rust_foundations_2","Cargo Run","Compila ed esegue (cargo run)",tautological-example
"rust",0,"rust_foundations_2","Rustc","Compilatore Rust (rustc)",tautological-example
"rust",0,"rust_foundations_2","Rustc","Compilatore Rust (rustc)",trivial-example
"rust",0,"rust_foundations_2","Rustup","Gestore toolchain Rust (rustup)",tautological-example
"rust",0,"rust_foundations_2","Rustup","Gestore toolchain Rust (rustup)",trivial-example
"rust",0,"rust_foundations_2","Edition","Edizione",near-identical-translation
"rust",0,"rust_foundations_3","Compilation","Compilazione",near-identical-translation
"rust",0,"rust_foundations_3","Warning","Avvertimento",trivial-example
"rust",0,"rust_foundations_3","Debug Build","Build di debug",tautological-example
"rust",0,"rust_foundations_3","Cargo Check","Verifica senza compilare (cargo check)",tautological-example
"rust",0,"rust_foundations_3","Cargo Clean","Pulisce gli artefatti (cargo clean)",tautological-example
"rust",0,"rust_foundations_3","Binary Crate","Crate binario",trivial-example
"rust",0,"rust_foundations_3","Library Crate","Crate libreria",trivial-example
"rust",0,"rust_foundations_4","Comment","Commento",near-identical-translation
"rust",0,"rust_foundations_4","Comment","Commento",trivial-example
"rust",0,"rust_foundations_4","Block Comment","Commento a blocco",tautological-example
"rust",0,"rust_foundations_4","Block Comment","Commento a blocco",trivial-example
"rust",0,"rust_foundations_4","Doc Comment","Commento di documentazione",tautological-example
"rust",0,"rust_foundations_4","Pascal Case","Notazione Pascal case",trivial-example
"rust",0,"rust_foundations_4","Screaming Snake Case","Notazione screaming snake case",trivial-example
"rust",0,"rust_foundations_4","Rustfmt","Formattatore Rust (rustfmt)",tautological-example
"rust",0,"rust_foundations_4","Rustfmt","Formattatore Rust (rustfmt)",trivial-example
"rust",0,"rust_foundations_4","Curly Braces","Parentesi graffe",tautological-example
"rust",0,"rust_foundations_4","Curly Braces","Parentesi graffe",trivial-example
"rust",0,"rust_foundations_4","Indentation","Indentazione",near-identical-translation
"rust",1,"rust_types_1","Integer Overflow","Overflow di intero",tautological-example
"rust",1,"rust_types_2","Bool","Booleano",trivial-example
"rust",1,"rust_types_2","Type Inference","Inferenza di tipo",trivial-example
